 3811 root       0 -20  107644  76820   7136 R  89.8   1.0   4:05.26 snort
 3811 root       0 -20  107644  76820   7136 R  89.5   1.0   4:07.98 snort
 3811 root       0 -20  107644  76820   7136 R  94.7   1.0   4:10.85 snort
 3811 root       0 -20  107644  76820   7136 S  17.1   1.0   4:11.37 snort
 3811 root       0 -20  107644  76820   7136 S   0.3   1.0   4:11.38 snort
 3811 root       0 -20  107644  76820   7136 S   0.3   1.0   4:11.39 snort























































































